#*,-1
adjudant-onderofficier van administratie,58330
adjudt conducteur artillerie,58330
adjunct boekhouder,33110
adjunct burgemeester,31000
adjunct cipier,58930
adjunct commies,30000
adjunct commies 2e klasse,30000
adjunct commies aan het #,30000
adjunct commies aan het departement van financien,30000
adjunct commies b/d marine,30000
adjunct commies bij de ##,30000
adjunct commies bij de grondbelasting,33940
adjunct commies bij de marine,30000
adjunct commies bij de post#,33170
adjunct commies bij de rijksbelastingen,33940
adjunct commies bij de rijkspostspaarbank,33940
adjunct commies bij financien,30000
adjunct commies bij het #,30000
adjunct commies bij het departement van financien,30000
adjunct commies bij het departement van landbouw,30000
adjunct commies bij het provinciaal bestuur van#,30000
adjunct commies directe belast,30000
adjunct commies gemeentewerken,30000
adjunct commies ministerie #,30000
adjunct commies prov. griffie,30000
adjunct commies secretarie,30000
adjunct commies ten hypotheekkantore,33940
adjunct commies ter gemeente secretarie,30000
adjunct commies ter provinciale griffie,30000
adjunct commies ter secretaire,30000
adjunct commies ter secretarie,30000
adjunct commis bij de marine,30000
adjunct controleur,94980
adjunct controleur bij de #,94980
adjunct de maire,20110
adjunct directeur der maatschappij #,21000
adjunct directeur eener verzeekeringsmaatschappij,21000
adjunct directeur houtzagerij,21000
adjunct directeur provinciale#,30000
adjunct gemeentebode,30000
adjunct hoofd-inspecteur der gemeente water#,30000
adjunct hoofdinspecteur van politie,58220
adjunct houtvester,30000
adjunct inspecteur bij de #,30000
adjunct inspecteur eener #,30000
adjunct inspecteur eener levensverzekeringmij,44190
adjunct inspecteur installatie,30000
adjunct inspecteur levensverzekeringsmaatschappij,44190
adjunct inspecteur staatsspoor,30000
adjunct onderofficier marinier,58330
adjunct opperbrandmeester,58110
adjunct stads architect,02120
adjunct-accountant,11010
adjunct-accountant#,11010
adjunct-bankinspecteur,44190
adjunct-commies,30000
adjunctcommies bij de marine,30000
adjunct-commies bij de nederlandse spoorwegen,39960
adjunct-commies bij de posterijen,33170
adjunct-commies bij de rijks verzekeringsbank,33940
adjunct-commies bij de rijkspostspaarbank,33940
adjunct-commies bij den #,30000
adjunct-commies bij het ministerie van biza,30000
adjunct-commies bij posterijen,33170
adjunct-commies der nederlandse spoorwegen,39960
adjunct-commies polder walch.,30000
adjunct-commies posterijen,33170
adjunctcommies prov. griffie,30000
adjunctcommies rijksarchief,30000
adjunct-commies secretarie,30000
adjunctcommies staatsspoor,39960
adjunctcommies ter provinciale,30000
adjunct-commies ter provinciale griffie te #,30000
adjunctcommies ter secretarie,30000
adjunct-commies ter secretarie,30000
adjunct-commies ter secretarie dezer gemeente,30000
adjunct-commies ter secretarie van apeldoorn,30000
adjunct-commis,30000
adjunctdirecteur eener bankinstelling,21950
adjunct-directeur ener naamloze vennootschap,21110
adjunct-directeur ener naamloze vennootschap,21100
adjunct-directeur ener pedagogische academie,13940
adjunct-directeur van een chemisch bedrijf,21110
adjunct-directeur van een chemisch bedrijf,21100
adjunct-directeur van een naamloze vennootschep,21110
adjunct-directeur van een naamloze vennootschep,21100
adjunct-directeur van een steenfabriek,21110
adjunct-directeur van een steenfabriek,21100
adjunct-directeur van een technische school,13940
adjunct-directeur van een verzekeringsmaatschappij,21110
adjunct-directeur van een verzekeringsmaatschappij,21100
adjunct-havenmeester,30000
adjunct-ijker,39150
adjunct-inspecteur bij de#,30000
adjunctinspecteur van politie,58220
adjunct-intendant,30000
adjunct-onderofficier,58330
adjunct-stationschef,22210
adm.direct.comm. der marine,30000
"Adm.pers., employé's",30000
"Adm.pers., employé's             ",30000
"Administr. rentemeesters, enz.",21990
administr. tabaksonderneming,21940
administrateur,21940
administrateur aan het departement van arbeid,20210
administrateur bij de gemeentewerken,20210
administrateur d. juscription#,20210
administrateur der infirmerie,21940
administrateur der ziekenzaal,21940
administrateur eener handelsmaatschappij,21940
administrateur eener rubberonderneming,21940
administrateur en wethouder,20210
administrateur garniz.infirmer,21940
administrateur garnizoenbakker,21940
administrateur in militaire #,20210
administrateur maatsch.zeeland,21940
administrateur mil.bakkerij,21940
administrateur rijks schatkist,20210
administrateur tabaksondernem.,21940
administrateur v/h hospitaal,21940
administrateur van belasting,20210
administrateur van de#,21940
administrateur van een garni#,21940
administrateur-verkoper,21940
Administratie personeel,39990
administratief ambtenaar,30000
administratief beambte,30000
administratief mederwerkster,39990
administratief medewerker,39990
administratief medewerkster,39990
administratief medewerkster bij een waterleidingmaatschappij,39990
administratief ned.ind. ambt.,39990
administratrice,21940
administreatief medewerker,39990
adsistent aan het postkantoor te #,30000
adsistent bij de posterijen,37090
adsistent bode,37040
adsistent der posterijen,37090
adsistent klerk postkantoor,33170
adsistent koolmeter,39150
adsistent leerlingtelegrafist,38040
adsistent lichtwachter,98940
adsistent loods,04240
adsistent posterijen/telegrafi,37090
adsistent rijksuniversiteit,30000
adsistent sasmeester,98990
adsistent seinmeester,98430
adsistent telegrafist,38040
adsistent van policie,58220
adsistent waagmeester,39150
adsp. ing. van de waterstaat,02210
adspirant adjunct insp. ns,22240
adspirant ingenieur voor indie,02000
adspirant ingenieur waterstaat,02290
adspirant verificateur bij #,31040
adspirant waterstaatskundige,02210
adunct-commies ter secretarie,30000
advertentie-acquisiteur,44230
Advertentie-colporteurs,44230
advertentieondernemer,44230
Advertentieplaatsen,44230
Advertentieplaatser,44230
Adviseur (rechtskundig e.d.),12000
Adviseur (rechtskundige - e.d.),12000
adviseur bij het gemeentebureau voor beroepskeuze,19430
advocaat,12110
advocaat en candidaat notaris,12110
advocaat en griffier bij #,12110
advocaat en griffier secretari,12110
advocaat en notaris,12110
advocaat en procureur,12110
advocaat en secretaris dezer stad,12110
advocaat procureur,12110
advocaat secretaire der stad,12110
"advocaat, wethouder dezer gemeente",12110
advocaat/notaris,12110
advocaat-procureur,12110
advocat,12110
advokaat,12110
advokaat bij prov. geregtshof,12110
advokaat en notaris,12110
advokaat vrederegter,12110
advokaat&notaris,12110
"advokaat,notaris",12110
Advokaten,12110
advoue,12410
aebeidster,99900
aerbeidster,99900
aerbeijder,99900
Afbraakverkoopers,41025
Afbraakverkoopers,41025
afbramer,72990
Afbrankverkoopers,41025
Afbrankverkoopers,41025
afdeelings chef op een lingerie atelier,21220
afdeelings chef op een lingerie atelier,21320
afdeelingschef,22110
afdeelingschef van de fongers rijwielfabriek,22610
afdelingschef,22110
afdelingschef bij een levensmiddelenbedrijf,22665
afdelingschef in een winkel,22330
afdelingschef machinefabriek,22650
afdelingschef op een fabriek,22110
afdelingschef verzekeringsmaatschappij,22110
afdelingschef vleesfabriek,22110
afdelingschef zuivelbedrijf,22110
afdelingssecretaresse,32120
afdelingssecretaresse op een scheepvaartbureau,32120
afgescheiden predikant,14120
aflader,97125
afschrijver timmerfabriek,81990
afslager,44320
afslager van visch,44320
afslager veld-en boomvruchten,44320
Afteekenaar,03190
Aftekenaar,03190
Afvalslagers,87330
Afvalwegers,39150
"Afwerken avn huizen, enz.",95000
"Afwerken van huize, enz.",95000
Afwerken van huizen,95000
"Afwerken van huizen , enz.",95000
Afwerken van huizen enz,95000
"Afwerken van huizen enz,",95000
Afwerken van huizen enz.,95000
Afwerken van huizen enz. ,95000
"Afwerken van huizen, enz",95000
"Afwerken van huizen, enz.",95000
"Afwerken van huizen, molens, enz.",95000
"Afwerken van huizen,e nz.",95000
"Afwerken van huizen,enz.",95000
Afwerken van huizen.,95000
Afwerken van huizen. Enz,95000
Afwerken van huizen. Enz.,95000
"Afwerken van huizen., enz",95000
Afwerker,95000
afwerker wegenbouw,97415
Afwerking van huizen,95000
afwezend,-1
afwezig,-1
agent,58220
agent algemeen rijkskassier,31090
agent assurantie maatschappij,44120
agent besteller,37040
agent bij de recherche,58220
agent bij de rijkspolitie,58220
agent de casernement,58225
agent de transport,44220
agent der derde klasse bij de politie,58220
agent der maatschappij,44120
agent der middelburgsche #,44120
agent der ned. handelsmaatsch.,44230
agent der trammaatschappij,44220
agent der vrijwillige ouderdomsverzekering,44120
agent der zeeuwsche stoom-#,44220
agent der zeevaartpolitie,58220
agent des zeeuwsch stoomboot#,44220
agent eener brandassurantie,44120
agent eener courant,44220
agent eener fabriek,44220
agent eener handelsmaatschappy,44220
agent eener leevensverzekeringsmaatschappij,44120
agent eener levensverzekering,44120
agent eener levensverzekeringmaatschappij,44120
agent eener levensverzekering-maatschappij,44120
agent eener levensverzekeringsmaatschappij,44120
agent eener levensverzekeringsmmatschappij,44120
agent eener maatschappij,43230
agent eener postboot,44220
agent eener reederij,44220
agent eener verzekeringsmaatschappij,44120
agent eener#,44100
agent eenerlevensverzekeringsmaatschappij,44120
agent en commissionair,43200
agent hollandsche spoorweg,44220
agent in assurantieen,44120
agent in assurantiën,44120
agent in assuratien,44120
agent in granen,44100
agent in houtwaren,43230
agent levensverz. maatschappij,44120
agent levensverzekering,44120
agent levensverzekeringmij,44120
agent levensverzekerings#,44120
agent levensverzekeringsmij.,44120
agent municipaal,30000
agent municipal,30000
agent ned. handelsmaatschappij,43230
agent nederlandsche handelsmij,43230
agent prov. stoombootdienst,44220
agent rijkskassier en advokaat,12110
agent rijksverzekeringsbank,44100
agent scheepvaartmaatschappij,44120
agent schrijver van politie,58220
agent stoomboot mij. zeeland,44220
agent stoombootmaatschappij,44220
agent suikerfabriek,43220
agent v. algemeen rijkskassier,31090
agent v. algemene rijkskassier,31090
agent v. policie,58220
agent van binnenlands gevestigd handelshuis,43230
agent van buitenlandsche huizen,44100
agent van de alg.ned. maatsch.,43230
agent van de geldersche credietvereeniging,44220
agent van de rijksverzekeringsbank,44100
agent van de staatsspoor,44220
"agent van de stoomboot ""de ijssel""",44220
agent van de stoombooten,44220
agent van den rijkskassier,31090
agent van een begrafenisfonds,44120
agent van een brandwaarborgmaatschappij,44120
agent van een sleepdienstonderneming,44220
agent van een stoombootdienst,44220
agent van een voorschotbank,44100
agent van eene levensverzekeringmaatschappij,44120
agent van gemeentepolitie,58220
agent van het domein,58220
agent van het nederlandsche #,44220
agent van inkwartering,31090
agent van inkwartiering,31090
agent van justitie,58220
agent van kazernering,58220
agent van middelburgse #,44100
agent van police,58220
agent van policie,58220
agent van policie dezer gemeente,58220
agent van politie,58220
agent van politie 4de klasse,58220
agent van politie der derde klasse,58220
agent van politie der gemeente bolsward,58220
agent van politie dezer grietenij,58220
agent van politie in de grietenij doniawerstal,58220
agent van politie te goes,58220
agent van politie te oudewater,58220
agent van politie te utrecht,58220
agent van politie ter derde klasse,58220
agent van politie van de eerste klasse,58220
agent van politie won den haag,58220
agent van rijnsleepbooten,44220
agent van 's rijks kassier#,31090
agent van sleepbooten,44220
agent van spoorwegboekhandel,43200
agent van stoomboten,44220
agent ven politie,58220
agent voor de vrijwillige ouderdomsverzekering,44120
agent-boekhouder,33110
agente van gemeentepolitie,58220
agenten van policie van de eerste klasse,58220
agenten van politie,58220
agenten van politie der gemeente bolsward,58220
agenten van politie van de eerste klasse,58220
agentiener omnibus dienst,44220
agentschaphouder,44100
agentuur in bouwmaterialen,43230
agrari%r,61110
agrarisch medewerker,62100
agreculteur,61110
agriculteur,61110
agricultrice,61110
aide poison,77940
ajusteur,83210
akkerbouwer,61220
akkerbouwster,61220
akkerdochter,61220
akkerjonge,62210
akkerknecht,62210
akkerlieden,61220
akkerman,61220
akkersman,61220
akkersvrouw,61220
akkervrouw,61220
akkerzoon,61220
al,-1
alg.rijksarchivaris,19130
alg.rijksarchivaris,39990
Algemeene dienstverrichting,59990
Algemeene recapitulatie.,-1
Algemene in- en uitvoer-agentuur en commissiehandel,49090
allen bediende,-1
Aluinfabrijkanten,21110
Aluinfabrijkanten,21110
Alulufabrijkanten,21110
Alulufabrijkanten,21110
amailleur,01400
amannensis hogere burgerschool,01400
Amanneusis,01400
Amanneusissen,01400
amanuensis,01400
amanuensis aan de hoogere burgerschool,01400
amanuensis aan de rijks hoogere burgerschool,01400
amanuensis aan de zuivelschool,01400
amanuensis aan het gymnasium,01400
amanuensis bij de rijks hbs,01400
amanuensis bij het armbestuur,01400
amanuensis hogere burgerschool,01400
amanuensis in de landhuishoudkundige school,01400
amanuensis van het college*,01400
amanuentis a/d rijkshoogere #,01400
ambachtsheer van sint-annaland,-1
ambachtsman,-1
ambachtsvrouw,-1
ambagtsheer van noordgouwe,-1
ambt ter secretarie,30000
ambt. bij rijks belastingen,31030
ambt. dep. van justitie.,30000
ambt. maatschappij zeeland,30000
ambt. openb. min.kantongerecht,30000
ambt. plaatselijke belastingen,31030
ambt. post en telegraphie,37000
ambt. staatsspoorwegen,39960
ambt.b/d stoomvaartmaatsch. #,30000
ambt.ned.zuid-afr.spoorwegmaat,39960
ambt.ter secretarie/gem.secrt,30000
ambt.topografische inrichting,30000
Ambten. v. aanl. en toez.,31090
ambtenaar,30000
ambtenaar  stoomvaartmij. zld.,30000
ambtenaar aan de gasfabriek,30000
ambtenaar aan de rijnspoorwegmaatschappij,39960
ambtenaar aan de staatsspoor,39960
ambtenaar aan een raad van arbeid,30000
ambtenaar aan een rijksopvoedingsgesticht,30000
ambtenaar aan nederlandsche #,30000
"ambtenaar administratie,lening",30000
ambtenaar b.d. ned. spoorwegen,39960
ambtenaar b/d belastingen,31030
ambtenaar b/d rijksbelastingen,31030
ambtenaar b/d staatsspoorwegen,39960
ambtenaar bd straatverlichting,30000
ambtenaar bij de arbeidsbeurs,30000
ambtenaar bij de bank van leening,30000
ambtenaar bij de belasting,31030
ambtenaar bij de belastingen,31030
ambtenaar bij de dir. belast.,31030
ambtenaar bij de directe belastingen,31030
ambtenaar bij de directie #,30000
ambtenaar bij de gemeentereiniging,30000
ambtenaar bij de gevangenis voor veroordeelde vrouwen,30000
ambtenaar bij de girodienst,30000
ambtenaar bij de hollandsche-spoorwegmaatschappij,39960
ambtenaar bij de maatschappij#,30000
ambtenaar bij de marine,30000
ambtenaar bij de nederlandsche bank,30000
ambtenaar bij de nederlandse spoorwegen,39960
ambtenaar bij de ns,39960
ambtenaar bij de plaatselijke belastingen,31030
ambtenaar bij de plaatselijke#,30000
ambtenaar bij de policie,30000
ambtenaar bij de politie,30000
ambtenaar bij de post- en telefoondienst,30000
ambtenaar bij de posterijen,30000
ambtenaar bij de posterijen en telegrafie,30000
ambtenaar bij de raad v.arbeid,30000
ambtenaar bij de recherche,30000
ambtenaar bij de registratie,30000
ambtenaar bij de rekenkamer,30000
ambtenaar bij de rijks belastingen,31030
ambtenaar bij de rijksbelastingen,31030
ambtenaar bij de rijnspoorweg,39960
ambtenaar bij de spoorwegen,39960
ambtenaar bij de staatsmijnen,39960
ambtenaar bij de staatspoor,39960
ambtenaar bij de staatsspoor,39960
ambtenaar bij de staatsspoor#,39960
ambtenaar bij de staatsspoorwegen,39960
ambtenaar bij de stedelijke #,30000
ambtenaar bij de stedelijke bank van lening,30000
ambtenaar bij de steenkolenhandelsvereeniging,30000
ambtenaar bij de stoomvaart #,30000
ambtenaar bij de telegrafie,30000
ambtenaar bij de telegraphie,30000
ambtenaar bij de waterstaat,30000
ambtenaar bij de zeeland,30000
ambtenaar bij den raad van arbeid,30000
ambtenaar bij den technischen dienst der domeinen,30000
ambtenaar bij directie walch.,30000
ambtenaar bij een crisiscentrale,30000
ambtenaar bij ene maatschappij,30000
ambtenaar bij het belgisch ministerie van #,30000
ambtenaar bij het departement van defensie,30000
ambtenaar bij het departement van justitie,30000
ambtenaar bij het energiebedrijf,30000
ambtenaar bij het gouvernement,30000
ambtenaar bij het ministerie van binnenlandse zaken en waterstaat,30000
ambtenaar bij het postkantoor,30000
ambtenaar bij het provinciaal#,30000
ambtenaar bij het staatsboschbeheer,30000
ambtenaar bij het zwitserse consulaat,30000
ambtenaar bij justitie,30000
ambtenaar bij nederlandsche#,30000
ambtenaar bij polder walcheren,30000
ambtenaar bij raad arbeid,30000
ambtenaar bij raad van arbeid,30000
ambtenaar bij rijks directe *,30000
ambtenaar bij rijks waterstaat,30000
ambtenaar bij rijksaccijnsen,31030
ambtenaar bij rijksbelastingen,31030
ambtenaar bij rijkswaterstaat,30000
ambtenaar bij 's rijk belasting,31030
ambtenaar bij 's rijks belastingen,31030
ambtenaar bij 's rijks directe,31030
ambtenaar bij 's rijks middelen,31030
ambtenaar bij 's rijksbelas#,31030
ambtenaar bij s'rijksbelasting,31030
ambtenaar bij 's-rijkspolitie,30000
ambtenaar bij staatsgevangenis,30000
ambtenaar bij staatsspoor,39960
ambtenaar bij staatsspoorwegen,39960
ambtenaar bij 't staatsspoor,39960
ambtenaar burgelijke stand,30000
ambtenaar by staats spoorwegen,39960
ambtenaar delispoorw. maatsch.,39960
ambtenaar dep. van financien,30000
ambtenaar departement oorlog,30000
ambtenaar der bank,30000
ambtenaar der douanen,31040
ambtenaar der nederlandsche spoorwegen,39960
ambtenaar der posterijen en telegrafie,30000
ambtenaar der posterijen en telegraphie,30000
ambtenaar der rijksverzekeringbank,30000
ambtenaar der rijksverzekeringsbank,30000
ambtenaar der staatsspoorwegen,39960
ambtenaar directe belastingen,31030
ambtenaar directe belastingen#,31030
ambtenaar directie walcheren,30000
ambtenaar eener stoomvaartmij.,30000
ambtenaar energiebedrijf,30000
ambtenaar gem. belastingen,31030
ambtenaar gem.secretarie,30000
